link,name,hall_of_fame,active_player,years_played,career_era,career_whip,career_ip,career_wl,career_wins,career_so,career_war,career_saves,world_series_wins,cy_young_awards,mvps,era_titles,all_star_apps
http://www.baseball-reference.com/players/b/brebbjo01.shtml,John Brebbia,False,True,4,3.40,1.148,193.1,.429,6,220,2.1,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/brechha01.shtml,Harry Brecheen,False,False,12,2.92,1.188,1907.2,.591,133,901,42.2,18,2,0,0,1,2
http://www.baseball-reference.com/players/b/breckbi01.shtml,Bill Breckinridge,False,False,1,8.10,2.600,10.0,,0,2,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/breinfr01.shtml,Fred Breining,False,False,5,3.34,1.339,437.0,.574,27,260,5.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/breital01.shtml,Alonzo Breitenstein,False,False,1,9.00,2.000,5.0,.000,0,0,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/breitte01.shtml,Theodore Breitenstein,False,False,11,4.03,1.449,2973.1,.485,160,893,50.6,3,0,0,0,1,0
http://www.baseball-reference.com/players/b/bremeeu01.shtml,Eugene Bremer,False,False,11,3.05,1.248,455.0,.600,33,194,10.6,1,1,0,0,1,5
http://www.baseball-reference.com/players/b/brennad01.shtml,Ad Brennan,False,False,7,3.11,1.312,677.0,.507,37,283,5.4,3,0,0,0,0,0
http://www.baseball-reference.com/players/b/brennbr01.shtml,Brandon Brennan,False,True,3,4.21,1.301,57.2,.333,3,55,0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brenndo01.shtml,Don Brennan,False,False,5,4.19,1.552,397.0,.636,21,172,0.5,19,0,0,0,0,0
http://www.baseball-reference.com/players/b/brennto01.shtml,Tom Brennan,False,False,5,4.40,1.374,219.0,.474,9,102,0.9,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/brennwi01.shtml,William Brennan,False,False,2,5.18,1.767,24.1,.500,2,18,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brennji02.shtml,Jim Brenneman,False,False,1,18.00,4.000,2.0,,0,2,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brennbe01.shtml,Bert Brenner,False,False,1,2.77,1.385,13.0,1.000,1,3,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brently01.shtml,Lynn Brenton,False,False,4,3.97,1.538,131.1,.294,5,52,-1.4,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/brentja01.shtml,Jake Brentz,False,True,1,3.66,1.281,64.0,.714,5,76,0.5,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/breslcr01.shtml,Craig Breslow,False,False,12,3.45,1.335,570.2,.434,23,442,6.2,8,1,0,0,0,0
http://www.baseball-reference.com/players/b/bretthe01.shtml,Duke Brett,False,False,2,3.97,1.235,22.2,.500,1,7,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brettke01.shtml,Ken Brett,False,False,14,3.93,1.344,1526.1,.494,83,807,16.3,11,0,0,0,0,1
http://www.baseball-reference.com/players/b/breuema01.shtml,Marv Breuer,False,False,5,4.03,1.323,484.1,.490,25,226,-0.6,3,1,0,0,0,0
http://www.baseball-reference.com/players/b/brewebi01.shtml,Billy Brewer,False,False,7,4.79,1.483,178.2,.500,11,137,1.9,5,0,0,0,0,0
http://www.baseball-reference.com/players/b/brewech01.shtml,Charles Brewer,False,False,1,3.00,1.667,6.0,,0,5,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brewech02.shtml,Chet Brewer,False,False,13,3.42,1.263,964.0,.536,59,468,18.9,7,0,0,0,1,2
http://www.baseball-reference.com/players/b/breweco01.shtml,Colten Brewer,False,True,4,5.04,1.835,91.0,.286,2,88,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/breweja01.shtml,Jack Brewer,False,False,3,4.36,1.417,216.2,.474,9,73,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/breweji01.shtml,Jim Brewer,False,False,17,3.07,1.209,1040.1,.515,69,810,15.9,133,1,0,0,0,1
http://www.baseball-reference.com/players/b/breweto01.shtml,Tom Brewer,False,False,8,4.00,1.422,1509.1,.526,91,733,13.8,3,0,0,0,0,1
http://www.baseball-reference.com/players/b/brewija01.shtml,Jamie Brewington,False,False,2,4.85,1.558,120.2,.692,9,79,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brews02.shtml,Brewster,False,False,1,4.50,1.250,4.0,,0,0,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/briceal01.shtml,Alan Brice,False,False,1,0.00,2.100,3.1,.000,0,3,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/briceau01.shtml,Austin Brice,False,True,6,5.17,1.309,162.0,.500,4,155,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brickra01.shtml,Ralph Brickner,False,False,1,2.18,1.303,33.0,.750,3,9,1.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/bridgma01.shtml,Marshall Bridges,False,False,7,3.75,1.465,345.1,.605,23,302,2.8,25,1,0,0,0,0
http://www.baseball-reference.com/players/b/bridgto01.shtml,Tommy Bridges,False,False,16,3.57,1.368,2826.1,.584,194,1674,50.5,10,2,0,0,0,6
http://www.baseball-reference.com/players/b/bridwpa01.shtml,Parker Bridwell,False,False,3,4.60,1.275,131.0,.786,11,79,1.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/briggbu01.shtml,Buttons Briggs,False,False,5,3.41,1.415,855.2,.484,44,338,5.6,4,0,0,0,0,0
http://www.baseball-reference.com/players/b/briggjo01.shtml,John Briggs,False,False,5,5.00,1.545,165.2,.450,9,80,-0.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brighja01.shtml,Jake Brigham,False,False,1,8.64,2.160,16.2,.000,0,12,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brighje01.shtml,Jeff Brigham,False,False,3,5.01,1.455,55.2,.333,3,51,-0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brilene01.shtml,Nelson Briles,False,False,14,3.44,1.273,2111.2,.535,129,1163,20.8,22,2,0,0,0,0
http://www.baseball-reference.com/players/b/brillfr01.shtml,Frank Brill,False,False,1,5.50,1.689,103.0,.167,2,18,-1.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brillji01.shtml,Jim Brillheart,False,False,4,4.19,1.577,286.0,.471,8,98,0.5,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brinkbr01.shtml,Brad Brink,False,False,3,3.56,1.437,55.2,.000,0,27,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/briscjo01.shtml,John Briscoe,False,False,6,5.67,1.811,139.2,.500,5,115,-0.5,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/brisslo01.shtml,Lou Brissie,False,False,7,4.07,1.468,897.2,.478,44,436,8.7,29,0,0,0,0,1
http://www.baseball-reference.com/players/b/britoeu01.shtml,Eude Brito,False,False,2,5.36,1.587,40.1,.333,2,24,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brittge01.shtml,George Britt,False,False,12,4.49,1.407,734.1,.506,40,386,3.9,3,0,0,0,1,1
http://www.baseball-reference.com/players/b/brittji01.shtml,Jim Britt,False,False,2,4.26,1.624,816.2,.289,26,29,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brittja01.shtml,Jack Brittin,False,False,2,6.75,2.000,8.0,,0,6,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brittch01.shtml,Chris Britton,False,False,3,3.83,1.287,89.1,.000,0,58,1.3,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brittdr01.shtml,Drake Britton,False,False,2,2.93,1.265,27.2,.500,1,21,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brittji02.shtml,Jim Britton,False,False,4,4.02,1.374,237.1,.448,13,148,-0.4,4,0,0,0,0,0
http://www.baseball-reference.com/players/b/brittza01.shtml,Zack Britton,False,True,11,3.12,1.254,640.1,.574,35,531,14.1,154,0,0,0,0,2
http://www.baseball-reference.com/players/b/brizzto01.shtml,Tony Brizzolara,False,False,3,5.06,1.532,156.2,.421,8,98,-0.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/broacjo01.shtml,Johnny Broaca,False,False,5,4.08,1.487,674.1,.603,44,258,1.8,3,0,0,0,0,0
http://www.baseball-reference.com/players/b/broad02.shtml,Broadnax,False,False,1,4.67,1.615,34.2,.333,2,21,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/broadla01.shtml,Lance Broadway,False,False,3,5.24,1.600,55.0,.500,2,39,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/broadmi01.shtml,Mike Broadway,False,False,2,6.75,1.632,22.2,.000,0,17,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brobepe01.shtml,Pete Broberg,False,False,8,4.56,1.475,963.0,.366,41,536,-0.9,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brocado01.shtml,Doug Brocail,False,False,15,4.00,1.358,880.0,.520,52,642,10.6,9,0,0,0,0,0
http://www.baseball-reference.com/players/b/brockch01.shtml,Chris Brock,False,False,6,4.81,1.487,335.0,.514,18,227,1.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brockle01.shtml,King Brockett,False,False,3,3.43,1.382,291.2,.481,13,108,1.9,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brodebr01.shtml,Brian Broderick,False,False,1,6.57,1.541,12.1,.000,0,4,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brododi01.shtml,Dick Brodowski,False,False,6,4.76,1.558,215.2,.450,9,85,-0.5,5,0,0,0,0,0
http://www.baseball-reference.com/players/b/brogdco01.shtml,Connor Brogdon,False,True,2,3.52,1.087,69.0,.600,6,67,1.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brogler01.shtml,Ernie Broglio,False,False,8,3.74,1.348,1337.1,.510,77,849,18.0,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/brohatr01.shtml,Troy Brohawn,False,False,3,4.86,1.470,66.2,.500,4,46,0.2,1,1,0,0,0,0
http://www.baseball-reference.com/players/b/brondke01.shtml,Ken Brondell,False,False,1,8.38,1.810,19.1,.000,0,1,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bronkje01.shtml,Jeff Bronkey,False,False,3,4.04,1.493,69.0,.500,2,36,0.5,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/bronsji01.shtml,Jim Bronstad,False,False,3,5.48,1.569,93.2,.125,1,45,-1.2,3,0,0,0,0,0
http://www.baseball-reference.com/players/b/brookik01.shtml,Ike Brookens,False,False,1,5.23,1.548,10.1,,0,8,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brook02.shtml,Brooks,False,False,1,0.00,1.333,3.0,,0,2,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brookaa01.shtml,Aaron Brooks,False,False,4,6.49,1.506,170.2,.409,9,123,-1.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brookfr01.shtml,Frank Brooks,False,False,2,4.58,1.302,17.2,.000,0,18,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brookjo01.shtml,Joe Brooks,False,False,1,0.00,1.000,3.0,,0,4,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/broomal01.shtml,Alex Broome,False,False,3,3.38,1.359,21.1,.500,2,15,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brosnji01.shtml,Jim Brosnan,False,False,9,3.54,1.326,831.1,.539,55,507,13.9,68,0,0,0,0,0
http://www.baseball-reference.com/players/b/brosste01.shtml,Terry Bross,False,False,2,3.00,1.167,12.0,,0,6,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brossfr01.shtml,Frank Brosseau,False,False,2,4.91,1.364,3.2,,0,2,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brothre01.shtml,Rex Brothers,False,True,9,4.08,1.486,322.1,.590,23,394,4.4,21,0,0,0,0,0
http://www.baseball-reference.com/players/b/browsc01.shtml,Scott Brow,False,False,4,6.06,1.757,107.0,.429,3,58,-1.4,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/broweji01.shtml,Jim Brower,False,False,9,4.67,1.484,574.0,.508,33,397,3.0,5,0,0,0,0,0
http://www.baseball-reference.com/players/b/brown06.shtml,Brown,False,False,2,8.00,2.333,9.0,.500,1,0,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brown08.shtml,Brown,False,False,1,37.80,5.400,1.2,.000,0,0,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownal01.shtml,Alton Brown,False,False,1,9.26,2.229,11.2,,0,7,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownan01.shtml,Andrew Brown,False,False,3,3.84,1.304,86.2,.571,4,78,0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownba02.shtml,Barney Brown,False,False,11,3.76,1.338,882.2,.472,51,486,14.9,5,0,0,0,0,5
http://www.baseball-reference.com/players/b/brownbo01.shtml,Boardwalk Brown,False,False,5,3.47,1.352,731.1,.506,40,251,-1.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownbo02.shtml,Bob Brown,False,False,7,4.48,1.521,363.2,.432,16,159,0.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownbr02.shtml,Brooks Brown,False,False,2,3.97,1.237,59.0,.200,1,41,0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownbu01.shtml,Buster Brown,False,False,9,3.21,1.377,1451.2,.331,51,501,12.5,4,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownch01.shtml,Charlie Brown,False,False,1,7.77,1.932,24.1,.333,1,8,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/browncl02.shtml,Clarence Brown,False,False,1,0.00,1.800,3.1,,0,0,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/browncl01.shtml,Clint Brown,False,False,15,4.26,1.419,1485.2,.489,89,410,20.8,64,0,0,0,0,0
http://www.baseball-reference.com/players/b/browncu01.shtml,Curly Brown,False,False,4,4.20,1.391,128.2,.273,3,52,-1.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/browncu03.shtml,Curt Brown,False,False,4,4.88,1.587,51.2,.333,2,27,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownda02.shtml,Dave Brown,False,False,6,2.39,1.094,746.2,.738,62,492,22.7,4,0,0,0,2,0
http://www.baseball-reference.com/players/b/brownea02.shtml,Earl Brown,False,False,1,7.00,1.889,9.0,.000,0,1,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownel01.shtml,Elmer Brown,False,False,5,3.48,1.447,188.2,.389,7,79,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownge03.shtml,George Brown,False,False,3,5.98,1.765,243.2,.480,12,87,-2.0,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownha01.shtml,Hal Brown,False,False,14,3.81,1.230,1680.0,.480,85,710,17.5,11,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownj07.shtml,J. Brown,False,False,1,8.31,2.192,8.2,.500,1,7,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownja01.shtml,Jackie Brown,False,False,7,4.18,1.442,892.2,.470,47,516,2.6,3,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownja04.shtml,Jamie Brown,False,False,1,5.87,2.478,7.2,,0,6,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownje03.shtml,Jesse Brown,False,False,6,3.79,1.398,161.2,.333,6,54,3.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownji01.shtml,Jim Brown,False,False,2,4.74,1.743,127.1,.118,2,65,-3.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownjo01.shtml,Joe Brown,False,False,2,5.11,1.352,88.0,.400,4,36,-1.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownjo03.shtml,Joe Brown,False,False,1,inf,,0.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownjo02.shtml,John Brown,False,False,1,7.20,2.200,5.0,.000,0,0,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownjo07.shtml,John Brown,False,False,5,2.48,1.175,40.0,.667,2,20,1.4,0,0,0,0,0,1
http://www.baseball-reference.com/players/b/brownjo04.shtml,Jophery Brown,False,False,1,4.50,1.500,2.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownju01.shtml,Jumbo Brown,False,False,12,4.07,1.539,597.1,.516,33,301,5.0,28,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownke02.shtml,Keith Brown,False,False,4,3.40,1.448,47.2,.500,2,23,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownke01.shtml,Kevin Brown,False,False,19,3.28,1.222,3256.1,.594,211,2397,67.8,0,1,0,0,2,6
http://www.baseball-reference.com/players/b/brownke03.shtml,Kevin Brown,False,False,3,4.82,1.461,89.2,.375,3,44,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownll01.shtml,Lloyd Brown,False,False,12,4.20,1.470,1693.0,.464,91,510,20.0,23,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownma01.shtml,Mace Brown,False,False,10,3.46,1.407,1075.1,.571,76,435,10.5,48,0,0,0,0,1
http://www.baseball-reference.com/players/b/brownma02.shtml,Mark Brown,False,False,2,5.12,1.474,38.2,.333,1,15,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownma06.shtml,Maywood Brown,False,False,2,8.36,1.832,37.2,.500,2,8,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownmi01.shtml,Mike Brown,False,False,6,5.75,1.679,253.2,.375,12,115,-1.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownmo01.shtml,Mordecai Brown,True,False,14,2.06,1.066,3172.1,.648,239,1375,58.4,49,2,0,0,1,0
http://www.baseball-reference.com/players/b/brownmy01.shtml,Myrl Brown,False,False,1,5.97,1.587,34.2,.750,3,9,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownno01.shtml,Norm Brown,False,False,2,3.14,1.326,14.1,.000,0,4,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownos02.shtml,Ossie Brown,False,False,2,7.24,1.621,78.1,.200,2,45,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownpa01.shtml,Paul Brown,False,False,4,6.00,1.667,93.0,.000,0,45,-0.8,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownra01.shtml,Ray Brown,False,False,1,2.00,1.000,9.0,1.000,1,2,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownra99.shtml,Ray Brown,True,False,14,3.02,1.205,1477.0,.731,122,690,39.5,13,2,0,0,2,2
http://www.baseball-reference.com/players/b/brownsc01.shtml,Scott Brown,False,False,1,2.77,1.308,13.0,1.000,1,7,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownst02.shtml,Steve Brown,False,False,2,4.58,1.509,57.0,.333,2,28,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownst01.shtml,Stub Brown,False,False,3,4.90,1.758,71.2,.800,4,10,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownto04.shtml,Tom Brown,False,False,1,4.15,1.385,13.0,,0,8,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownwa01.shtml,Walter Brown,False,False,1,4.89,1.696,46.0,1.000,1,10,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownba01.shtml,Barret Browning,False,False,1,5.12,1.293,19.1,.250,1,11,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownca01.shtml,Cal Browning,False,False,1,40.50,9.000,0.2,,0,0,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownfr02.shtml,Frank Browning,False,False,1,2.57,1.245,49.0,.500,2,16,-0.2,3,0,0,0,0,0
http://www.baseball-reference.com/players/b/brownto05.shtml,Tom Browning,False,False,12,3.94,1.271,1921.0,.577,123,1000,19.8,0,1,0,0,0,1
http://www.baseball-reference.com/players/b/brownma04.shtml,Mark Brownson,False,False,3,6.94,1.625,48.0,.500,2,32,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/broxtjo01.shtml,Jonathan Broxton,False,False,13,3.41,1.254,676.0,.531,43,758,8.7,118,0,0,0,0,2
http://www.baseball-reference.com/players/b/broyl01.shtml,Broyles,False,False,1,3.94,1.438,16.0,1.000,1,5,0.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brubabr01.shtml,Bruce Brubaker,False,False,2,13.50,1.800,3.1,,0,2,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brubajt01.shtml,JT Brubaker,False,True,2,5.24,1.317,171.2,.273,6,177,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brucebo01.shtml,Bob Bruce,False,False,9,3.85,1.324,1122.1,.408,49,733,11.9,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brucell01.shtml,Lloyd Bruce,False,False,1,0.00,1.000,2.0,,0,1,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bruckfr01.shtml,Fred Bruckbauer,False,False,1,inf,,0.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bruckan01.shtml,Andy Bruckmiller,False,False,1,27.00,5.000,1.0,,0,1,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bruhemi01.shtml,Mike Bruhert,False,False,1,4.78,1.534,133.2,.267,4,56,-1.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bruihju01.shtml,Justin Bruihl,False,True,1,2.89,1.071,18.2,.000,0,11,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brumldu01.shtml,Duff Brumley,False,False,1,16.20,3.300,3.1,,0,4,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brummgr01.shtml,Greg Brummett,False,False,1,5.08,1.514,72.2,.500,4,30,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brummty01.shtml,Tyson Brummett,False,False,1,0.00,3.000,0.2,,0,2,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bruneja01.shtml,Jack Bruner,False,False,2,4.91,1.782,55.0,.333,2,28,0.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brunero01.shtml,Roy Bruner,False,False,3,5.74,1.979,62.2,.000,0,28,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brunege01.shtml,George Brunet,False,False,15,3.62,1.316,1431.2,.426,69,921,7.7,4,0,0,0,0,0
http://www.baseball-reference.com/players/b/bruneju01.shtml,Justin Brunette,False,False,1,5.79,2.786,4.2,,0,2,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/brunebr01.shtml,Brian Bruney,False,False,9,4.68,1.625,259.2,.613,19,252,1.1,13,1,0,0,0,0
http://www.baseball-reference.com/players/b/brunoto01.shtml,Tom Bruno,False,False,4,4.22,1.504,123.2,.500,7,80,0.5,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brunswi01.shtml,Will Brunson,False,False,2,5.71,1.846,17.1,.500,1,11,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bruskji01.shtml,Jim Bruske,False,False,5,4.13,1.542,144.0,.900,9,95,0.8,2,0,0,0,0,0
http://www.baseball-reference.com/players/b/brusswa01.shtml,Warren Brusstar,False,False,9,3.51,1.360,484.2,.636,28,273,3.8,14,1,0,0,0,0
http://www.baseball-reference.com/players/b/brutoja01.shtml,Jack Bruton,False,False,3,5.68,1.518,114.0,.462,6,51,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bryanal01.shtml,Allen Bryant,False,False,3,4.20,1.303,40.2,1.000,1,28,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bryancl01.shtml,Clay Bryant,False,False,6,3.73,1.423,543.1,.615,32,272,7.7,7,0,0,0,0,0
http://www.baseball-reference.com/players/b/bryanrb01.shtml,R.B. Bryant,False,False,2,8.75,2.028,36.0,.000,0,13,-1.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/b/bryanro01.shtml,Ron Bryant,False,False,8,4.02,1.384,917.0,.504,57,509,3.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/b/brydet.01.shtml,T.R. Bryden,False,False,1,6.55,1.718,34.1,.667,2,25,-0.5,0,0,0,0,0,0
